@relation groupsamp
@attribute class {'X1','X10','X2','X3','X4','X5','X6','X7','X8','X9'}
@attribute Prevalence_of_Most_Common_Pitch numeric
@attribute Prevalence_of_Most_Common_Pitch_Class numeric
@attribute Relative_Prevalence_of_Top_Pitches numeric
@attribute Relative_Prevalence_of_Top_Pitch_Classes numeric
@attribute Interval_Between_Most_Prevalent_Pitches numeric
@attribute Interval_Between_Most_Prevalent_Pitch_Classes numeric
@attribute Number_of_Common_Pitches numeric
@attribute Pitch_Variety numeric
@attribute Pitch_Class_Variety numeric
@attribute Range numeric
@attribute Most_Common_Pitch numeric
@attribute Mean_Pitch numeric
@attribute Importance_of_Middle_Register numeric
@attribute Importance_of_High_Register numeric
@attribute Most_Common_Pitch_Class numeric
@attribute Dominant_Spread numeric
@attribute Strong_Tonal_Centres numeric
@attribute Most_Common_Melodic_Interval numeric
@attribute Mean_Melodic_Interval numeric
@attribute Number_of_Common_Melodic_Intervals numeric
@attribute Distance_Between_Most_Prevalent_Melodic_Intervals numeric
@attribute Prevalence_of_Most_Common_Melodic_Interval numeric
@attribute Relative_Prevalence_of_Most_Common_Melodic_Intervals numeric
@attribute Amount_of_Arpeggiation numeric
@attribute Repeated_Notes numeric
@attribute Chromatic_Motion numeric
@attribute Stepwise_Motion numeric
@attribute Melodic_Thirds numeric
@attribute Melodic_Perfect_Fourths numeric
@attribute Melodic_Tritones numeric
@attribute Melodic_Perfect_Fifths numeric
@attribute Melodic_Sixths numeric
@attribute Melodic_Sevenths numeric
@attribute Melodic_Octaves numeric
@attribute Melodic_Large_Intervals numeric
@attribute Minor_Major_Melodic_Third_Ratio numeric
@attribute Melodic_Embellishments numeric
@attribute Direction_of_Melodic_Motion numeric
@attribute Average_Length_of_Melodic_Arcs numeric
@attribute Average_Interval_Spanned_by_Melodic_Arcs numeric
@attribute Melodic_Pitch_Variety numeric
@attribute Strongest_Rhythmic_Pulse numeric
@attribute Second_Strongest_Rhythmic_Pulse numeric
@attribute Harmonicity_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Strength_of_Strongest_Rhythmic_Pulse numeric
@attribute Strength_of_Second_Strongest_Rhythmic_Pulse numeric
@attribute Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Combined_Strength_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Number_of_Strong_Rhythmic_Pulses numeric
@attribute Number_of_Moderate_Rhythmic_Pulses numeric
@attribute Number_of_Relatively_Strong_Rhythmic_Pulses numeric
@attribute Polyrhythms numeric
@attribute Rhythmic_Variability numeric
@attribute Note_Density numeric
@attribute Note_Density_Variability numeric
@attribute Average_Note_Duration numeric
@attribute Variability_of_Note_Durations numeric
@attribute Maximum_Note_Duration numeric
@attribute Minimum_Note_Duration numeric
@attribute Amount_of_Staccato numeric
@attribute Average_Time_Between_Attacks numeric
@attribute Variability_of_Time_Between_Attacks numeric
@attribute Complete_Rests numeric
@attribute Longest_Complete_Rest numeric
@attribute Duration numeric
@data
'X4',0.5,0.5,0.5,0.5,2,2,4,4,4,5,79,79,0,1,7,2,2,0,1.286,4,2,0.4286,0.6667,0.5714,0.4286,0.1429,0.4286,0.1429,0,0,0,0,0,0,0,0,0,0.5,4,4,1.75,80,60,1.333,0.2353,0.1765,1.333,0.4118,6,8,6,0.5,0.02985,2.667,0,0.3438,0.1976,0.75,0.125,0,0.3567,0.2095,0.2667,3.25,3.75
'X4',0.3636,0.3636,0.75,0.75,3,9,6,6,6,10,74,73,0.4545,0.5455,2,6,2,2,2.4,4,3,0.4,0.75,0.2,0.2,0.1,0.5,0,0.3,0,0,0,0,0,0,0,0.09091,0.375,2,4.75,2.4,120,60,2,0.2759,0.2414,1.143,0.5172,3,9,3,1,0.03402,2.2,1.945,0.4091,0.138,0.5,0.125,0,0.3995,0.1419,0.1818,5,5.5
'X4',0.4,0.4,0.5,0.5,3,3,4,4,4,5,67,66,1,0,7,2,2,2,1.75,2,1,0.75,0.3333,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,4,2,2,60,80,1.333,0.2857,0.2857,1,0.5714,4,4,4,0.5,0.04024,2.5,0,0.35,0.1369,0.5,0.25,0,0.312,0.125,0.3636,2.25,2.75
'X4',0.3333,0.3333,1,1,4,4,3,3,3,5,62,65,1,0,2,2,1,4,4.5,2,1,0.5,1,0.5,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0.5,2,4,0,40,60,1.5,0.3333,0.3333,1,0.6667,3,3,3,0.6667,0.04522,1,0,0.8333,0.2887,1,0.5,0,0.7495,0.3536,0.2857,3,3.5
'X4',0.3333,0.3333,1,1,2,2,3,3,3,5,62,64,1,0,2,2,1,2,3.5,2,3,0.5,1,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0.5,2,2,0,60,80,1.333,0.5,0.5,1,1,2,2,2,0.5,0.05555,1.5,0,0.5,0.25,0.75,0.25,0,0.4995,0.3536,0.4,2,2.5
'X4',0.4,0.4,0.5,0.5,7,7,4,4,4,9,69,67,1,0,9,3,2,2,3.25,2,5,0.75,0.3333,0.25,0,0,0.75,0,0,0,0.25,0,0,0,0,0,0,0.5,4,9,2,40,60,1.5,0.2857,0.2857,1,0.5714,5,5,5,0.6,0.03694,1.667,0,0.575,0.301,1,0.25,0,0.6245,0.3227,0.2581,3.375,3.875
'X4',0.6,0.6,0.3333,0.3333,4,4,3,3,3,4,71,69,1,0,11,1,3,0,1,2,2,0.5,1,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0.2,1,0,0,1,60,120,2,0.2857,0.2857,1,0.5714,5,5,5,0.4,0.03694,1.25,0,0.7,0.4809,1.5,0.25,0,0.4995,0.2041,0.2222,4,4.5
'X4',0.3333,0.3333,1,1,2,7,3,3,3,5,67,69,1,0,0,2,1,2,2.5,2,1,0.5,1,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,120,60,2,0.6667,0.3333,2,1,2,2,2,1,0.0586,1,0,0.6667,0.2887,1,0.5,0,0.4995,0,0.3333,2.5,3
'X4',0.2353,0.2353,0.75,0.75,3,2,6,7,7,10,74,73,0.4118,0.5882,2,6,1,2,2.812,3,1,0.4375,0.5714,0.3125,0.0625,0.0625,0.5,0.25,0.125,0,0,0.0625,0,0,0,0,0.05882,0.2667,2.5,6.333,5.9,120,60,2,0.3333,0.3056,1.091,0.6389,3,5,3,1,0.04085,1.545,0.6292,0.6176,0.5009,2.5,0.25,0,0.6401,0.508,0.08696,11,11.5
'X4',0.6667,0.6667,0.5,0.5,2,2,2,2,2,2,71,70,1,0,11,1,2,0,1,2,2,0.5,1,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,0,120,1,0,0,1,1,1,1,1,0.07881,1.5,0,0.5,0.433,1,0.25,0,0.2495,0,0.4,2,2.5
'X4',0.5,0.5,0.5,0.5,2,11,3,3,3,3,71,70,1,0,11,1,3,0,1,3,1,0.3333,1,0.3333,0.3333,0.3333,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,60,1.333,0.5,0.25,2,0.75,3,3,3,0.3333,0.04801,2,0,0.375,0.1443,0.5,0.25,0,0.3328,0.1443,0.4,2,2.5
'X4',0.375,0.375,1,1,2,2,4,4,4,5,65,66,1,0,5,2,3,0,1.143,4,2,0.4286,0.6667,0.5714,0.4286,0.1429,0.4286,0.1429,0,0,0,0,0,0,0,0,0,0.5,4,5,1.5,60,80,1.333,0.1875,0.1875,1,0.375,6,8,8,0.25,0.02898,2.667,0,0.3438,0.2566,0.75,0.125,0,0.3567,0.2741,0.2667,3.25,3.75
'X4',0.4,0.4,0.5,0.5,5,2,4,4,4,7,74,72,0.4,0.6,2,4,1,5,3.75,3,3,0.5,0.5,0.25,0,0,0.25,0.25,0.5,0,0,0,0,0,0,0,0,0.25,2,4,3,120,60,2,0.4444,0.3333,1.333,0.7778,3,3,3,1,0.04689,1.667,0,0.5,0,0.5,0.5,0,0.4995,0,0.2857,3,3.5
'X4',1,1,0,0,67,7,1,1,1,0,67,67,1,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,1.25,0,1.25,1.25,0,0,0,0.4444,1.75,2.25
'X4',0.4,0.4,1,1,4,4,3,3,3,4,67,69,1,0,7,1,3,0,1,2,2,0.5,1,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,160,69,2.319,0.3333,0.1667,2,0.5,5,5,5,0.4,0.03674,2.5,0,0.25,0.125,0.375,0.125,0,0.2183,0.1197,0.4444,1.75,2.25
'X4',0.5,0.5,0.5,0.5,2,7,3,3,3,7,69,69,0.75,0.25,9,3,1,2,3,2,3,0.6667,0.5,0,0,0,0.6667,0,0.3333,0,0,0,0,0,0,0,0,0.6667,3,2,2,120,60,2,0.5,0.25,2,0.75,3,3,3,0.6667,0.04801,2,0,0.3125,0.125,0.5,0.25,0,0.3328,0.1443,0.4444,1.75,2.25
'X4',0.3333,0.3333,1,1,2,1,3,3,3,3,71,72,0.3333,0.6667,1,1,3,1,1.5,2,1,0.5,1,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,60,2,0.6667,0.3333,2,1,2,2,2,1,0.0586,1.5,0,0.4167,0.1443,0.5,0.25,0,0.4995,0,0.4444,1.75,2.25
'X4',0.625,0.625,0.2,0.2,2,2,4,4,4,5,76,76,0,1,4,2,2,0,1.143,4,2,0.4286,0.6667,0.5714,0.4286,0.1429,0.4286,0.1429,0,0,0,0,0,0,0,0,0,0.25,4,3,1.5,80,120,1.5,0.2632,0.2632,1,0.5263,5,5,5,0.4,0.03645,2.667,0,0.3438,0.186,0.75,0.25,0,0.3209,0.189,0.2667,3.25,3.75
'X4',0.75,0.75,0.3333,0.3333,5,7,2,2,2,5,76,74,0.25,0.75,4,2,1,0,1.667,2,5,0.6667,0.5,0.6667,0.6667,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,1,120,60,2,0.5,0.3333,1.5,0.8333,3,3,3,1,0.04891,2,0,0.4375,0.125,0.5,0.25,0,0.4995,0,0.3636,2.25,2.75
'X4',0.6,0.6,0.3333,0.3333,2,2,3,3,3,4,69,69,1,0,9,1,3,2,1.5,2,2,0.75,0.3333,0.25,0.25,0,0.75,0,0,0,0,0,0,0,0,0,0.2,0.6667,3,2,1.5,120,60,2,0.3333,0.2222,1.5,0.5556,6,6,6,0.5,0.03568,1.667,0,0.4,0.163,0.5,0.125,0,0.3745,0.1768,0.3333,2.5,3
'X4',0.4,0.4,1,1,2,2,3,3,3,9,69,68,1,0,9,2,2,2,3.25,2,5,0.75,0.3333,0.25,0,0,0.75,0,0,0,0.25,0,0,0,0,0,0,0.25,2,2,2,40,80,2,0.25,0.25,1,0.5,5,5,5,0.6,0.03645,1.25,0,0.6,0.285,1,0.25,0,0.4995,0.2041,0.25,3.5,4
'X4',0.3333,0.3333,1,1,2,2,3,3,3,5,62,64,1,0,2,2,1,2,3.5,2,3,0.5,1,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0.5,2,2,0,60,80,1.333,0.5,0.5,1,1,2,2,2,0.5,0.05555,1.5,0,0.5,0.25,0.75,0.25,0,0.4995,0.3536,0.4,2,2.5
'X4',1,1,0,0,67,7,1,1,1,0,67,67,1,0,7,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0.3125,0.2652,0.5,0.125,0,0.1245,0,0.6154,1.125,1.625
'X4',0.5,0.5,0.5,0.5,2,11,3,3,3,3,71,70,1,0,11,1,3,0,1,3,1,0.3333,1,0.3333,0.3333,0.3333,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,80,1.5,0.6667,0.3333,2,1,2,2,2,0.5,0.0586,2,0,0.25,0,0.25,0.25,0,0.2495,0,0.5,1.5,2
'X4',0.2162,0.2162,1,1,2,7,5,6,6,9,69,70,0.7297,0.2703,2,4,1,2,2.25,3,1,0.5,0.4444,0.3333,0.08333,0.1111,0.6111,0.2222,0.05556,0,0.02778,0,0,0,0,0,0,0.3333,1.737,4.158,4.567,80,120,1.5,0.2205,0.2205,1,0.4409,5,5,5,0.4,0.03493,2.846,0.7087,0.3311,0.2361,1.25,0.25,0,0.3328,0.239,0.07547,12.75,13.25
'X4',0.3333,0.3333,1,1,2,2,3,3,3,4,72,74,0.3333,0.6667,0,1,3,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,60,2,0.6667,0.3333,2,1,2,2,2,1,0.0586,1.5,0,0.4167,0.1443,0.5,0.25,0,0.4995,0,0.4444,1.75,2.25
'X4',0.2727,0.2727,1,1,2,2,6,6,6,9,67,70,0.8182,0.1818,7,6,3,2,2.6,5,2,0.6,0.1667,0.4,0.1,0,0.6,0.2,0,0,0.1,0,0,0,0,1,0,0.3333,3,5.667,3.4,120,80,1.5,0.25,0.2188,1.143,0.4688,5,5,5,0.6,0.03526,2.2,1.945,0.3864,0.3034,1.25,0.25,0,0.2995,0.1054,0.1905,4.75,5.25
'X4',0.6,0.6,0.3333,0.3333,3,2,3,3,3,5,74,73,0.2,0.8,2,2,1,2,1.75,3,2,0.5,0.5,0.5,0.25,0,0.5,0.25,0,0,0,0,0,0,0,0,0.2,0.3333,3,2,1.5,120,60,2,0.3333,0.2222,1.5,0.5556,6,6,6,0.5,0.03568,1.667,0,0.4,0.163,0.5,0.125,0,0.3745,0.1768,0.3333,2.5,3
'X4',0.6667,0.6667,0.5,0.5,2,2,2,2,2,2,81,81,0,1,9,1,2,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,2,2,2,48,80,1.667,0.3333,0.3333,1,0.6667,3,3,3,0.3333,0.04522,1,0,0.6667,0.1443,0.75,0.5,0,0.6245,0.1768,0.3333,2.5,3
'X4',1,1,0,0,81,9,1,1,1,0,81,81,0,1,9,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,80,1.5,0.6667,0.3333,2,1,2,2,2,0.5,0.0586,2,0,0.3125,0.125,0.5,0.25,0,0.2495,0,0.4444,1.75,2.25
'X4',0.6,0.6,0.3333,0.3333,2,2,3,3,3,4,69,69,1,0,9,1,3,2,1.5,2,2,0.75,0.3333,0.25,0.25,0,0.75,0,0,0,0,0,0,0,0,0,0.2,0.6667,3,2,1.5,120,60,2,0.3333,0.2222,1.5,0.5556,6,6,6,0.5,0.03568,1.667,0,0.4,0.163,0.5,0.125,0,0.3745,0.1768,0.3333,2.5,3
'X4',0.5,0.5,0.5,0.5,2,2,3,3,3,4,74,75,0,1,2,1,3,2,2.667,2,2,0.6667,0.5,0.3333,0,0,0.6667,0.3333,0,0,0,0,0,0,0,0,0,0.3333,3,4,3,120,60,2,0.5,0.3333,1.5,0.8333,3,3,3,1,0.04891,1.333,0,0.5,0,0.5,0.5,0,0.4995,0,0.3333,2.5,3
'X4',0.3333,0.3333,1,1,2,2,3,3,3,4,74,76,0,1,2,1,3,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,120,1.5,0.5,0.5,1,1,2,2,2,0.5,0.05555,1.5,0,0.4167,0.1443,0.5,0.25,0,0.3745,0.1768,0.4444,1.75,2.25
'X4',1,1,0,0,74,2,1,1,1,0,74,74,0,1,2,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,0,80,1,0,0,1,1,1,1,1,0.07881,2,0,0.4375,0.4419,0.75,0.125,0,0.7495,0,0.5333,1.375,1.875
'X4',0.5,0.5,1,1,2,2,2,2,2,2,69,70,1,0,9,1,2,2,1.333,2,2,0.6667,0.5,0.3333,0.3333,0,0.6667,0,0,0,0,0,0,0,0,0,0,0.5,2,2,2,120,60,2,0.5,0.3333,1.5,0.8333,3,3,3,1,0.04891,2,0,0.4375,0.125,0.5,0.25,0,0.4995,0,0.3636,2.25,2.75
'X4',0.5,0.5,0.3333,0.3333,2,2,4,4,4,5,65,65,1,0,5,2,2,2,2.4,2,1,0.6,0.6667,0.4,0,0,0.6,0.4,0,0,0,0,0,0,0,0,0,0.6,2.5,4,2,120,48,2.5,0.3636,0.1818,2,0.5455,4,5,4,0.5,0.0382,2,0,0.4583,0.2923,1,0.25,0,0.3495,0.1369,0.2667,3.25,3.75
'X4',0.5,0.5,0.6667,0.6667,2,2,3,3,3,4,76,74,0.1667,0.8333,4,1,3,2,1.2,2,2,0.6,0.6667,0.4,0.4,0,0.6,0,0,0,0,0,0,0,0,0,0,0.6667,3,4,2,40,44,1.1,0.3333,0.1667,2,0.5,5,5,5,0.6,0.03674,2,0,0.4583,0.4233,1.25,0.125,0,0.4495,0.4727,0.2667,3.25,3.75
'X4',0.4,0.4,1,1,2,2,3,3,3,3,65,65,1,0,5,1,3,1,1.5,2,1,0.5,1,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0.5,4,3,3,80,120,1.5,0.375,0.25,1.5,0.625,5,5,5,0.4,0.03903,1.667,0,0.4,0.1369,0.5,0.25,0,0.3745,0.1443,0.3333,2.5,3
'X4',0.4,0.4,0.5,0.5,1,2,4,4,4,5,72,73,0.6,0.4,0,2,2,1,1.5,2,1,0.5,1,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0.75,4,1,2,120,80,1.5,0.5,0.3333,1.5,0.8333,3,3,3,0.6667,0.04891,2.5,0,0.3,0.1118,0.5,0.25,0,0.2495,0,0.4,2,2.5
'X4',0.4762,0.4762,0.3,0.3,2,2,5,6,6,9,69,67,1,0,9,5,3,0,1.45,2,2,0.5,0.7,0.5,0.5,0.05,0.4,0,0.05,0,0,0.05,0,0,0,0,0,0.4,3.333,6.667,2.462,80,120,1.5,0.2125,0.2125,1,0.425,5,5,5,0.4,0.03486,3,0.1768,0.2976,0.1279,0.75,0.25,0,0.2995,0.1308,0.1379,6.75,7.25
'X4',0.6667,0.6667,0.5,0.5,2,2,2,2,2,2,71,70,1,0,11,1,2,0,0.8,2,2,0.6,0.6667,0.6,0.6,0,0.4,0,0,0,0,0,0,0,0,0,0,0.5,2,2,2,120,40,3,0.3,0.2,1.5,0.5,3,6,6,0.5,0.0348,1.5,0,0.5,0.285,1,0.125,0,0.5745,0.2437,0.25,3.5,4
'X4',0.1667,0.1667,1,1,1,2,6,6,6,8,71,75,0.3333,0.6667,0,3,0,1,2.6,3,1,0.4,1,0.2,0,0.4,0.8,0,0,0,0.2,0,0,0,0,0,0,0.6,5,5,0,120,80,1.5,0.4,0.3,1.333,0.7,3,4,3,0.6667,0.04285,3,0,0.2917,0.1021,0.5,0.25,0,0.2495,0,0.3636,2.25,2.75
'X4',0.6667,0.6667,0.5,0.5,2,10,2,2,2,2,71,71,0.6667,0.3333,11,1,2,0,1,2,2,0.5,1,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,120,0,120,1,0,0,1,1,1,1,1,0.07881,3,0,0.25,0,0.25,0.25,0,0.2495,0,0.5714,1.25,1.75
'X4',0.5,0.5,0.25,0.25,7,2,5,5,5,7,74,71,0.5,0.5,2,4,2,2,2.286,4,2,0.4286,0.6667,0.5714,0.2857,0,0.4286,0.1429,0,0,0.1429,0,0,0,0,0,0,0.4,2.5,4.5,2,80,120,1.5,0.2353,0.2353,1,0.4706,5,5,5,0.4,0.03517,2,0,0.4062,0.352,1.25,0.25,0,0.4281,0.374,0.2353,3.75,4.25
'X4',0.5,0.5,1,1,3,9,2,2,2,3,71,72,0.5,0.5,2,1,2,3,2,2,3,0.6667,0.5,1,0.3333,0,0,0.6667,0,0,0,0,0,0,0,0,0,0.5,2,3,2,120,60,2,0.5,0.25,2,0.75,3,3,3,0.6667,0.04801,2,0,0.375,0.1443,0.5,0.25,0,0.3328,0.1443,0.4,2,2.5
'X4',0.5,0.5,0.5,0.5,4,11,3,3,3,5,71,70,1,0,11,2,1,0,1.667,3,1,0.3333,1,0.6667,0.3333,0.3333,0.3333,0.3333,0,0,0,0,0,0,0,0,0,1,0,0,1,120,160,1.333,0.5,0.5,1,1,2,2,2,0.5,0.05555,4,0,0.1875,0.07217,0.25,0.125,0,0.1662,0.07217,0.5714,1.25,1.75
'X4',0.8571,0.8571,0.1667,0.1667,2,2,2,2,2,2,74,74,0,1,2,1,2,0,0.3333,2,2,0.8333,0.2,0.8333,0.8333,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,80,2,0.2727,0.2727,1,0.5455,4,5,5,0.6,0.03682,1.75,0,0.4643,0.366,1.25,0.25,0,0.4995,0.3873,0.2353,3.75,4.25
'X4',0.2222,0.2222,1,1,5,2,5,5,5,10,62,68,1,0,0,4,1,0,2.375,5,2,0.25,1,0.375,0.25,0.125,0.375,0.125,0.25,0,0,0,0,0,0,0,0,0.3333,6,10,2.75,120,40,3,0.2353,0.1765,1.333,0.4118,6,7,6,0.5,0.03127,2.25,0,0.375,0.2577,1,0.125,0,0.3745,0.2755,0.2286,3.875,4.375
'X4',1,1,0,0,76,4,1,1,1,0,76,76,0,1,4,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,80,1.333,0.5,0.5,1,1,2,2,2,0.5,0.05555,1.5,0,0.4167,0.2887,0.75,0.25,0,0.4995,0.3536,0.4444,1.75,2.25
'X4',0.5714,0.5714,0.25,0.25,5,2,4,4,4,7,74,73,0.2857,0.7143,2,4,1,2,1.5,3,2,0.5,0.6667,0.5,0.3333,0,0.5,0.1667,0,0,0,0,0,0,0,0,0.1429,0.25,4,2,1.333,120,48,2.5,0.25,0.125,2,0.375,4,10,4,0.5,0.02813,2.333,0,0.2857,0.1189,0.5,0.125,0,0.2912,0.1291,0.3333,2.5,3
'X4',0.5,0.5,1,1,1,11,2,2,2,1,71,71,1,0,0,1,2,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,120,1,0,0,1,1,1,1,1,0.07881,1,0,0.5,0,0.5,0.5,0,0.4995,0,0.5,1.5,2
'X4',0.6667,0.6667,0.5,0.5,2,2,2,2,2,2,70,69,1,0,10,1,2,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,2,2,2,80,120,1.5,0.5,0.5,1,1,2,2,2,0.5,0.05555,1.5,0,0.3333,0.1443,0.5,0.25,0,0.3745,0.1768,0.5,1.5,2
'X4',0.2174,0.2609,1,0.8333,3,3,4,8,6,16,76,76,0.08696,0.913,7,2,3,2,2.5,4,1,0.5455,0.3333,0.1818,0,0.1818,0.7273,0.1364,0.09091,0,0.04545,0,0,0,0,2,0,0.5909,3.143,7.143,5.067,120,80,1.5,0.2394,0.2113,1.133,0.4507,5,5,5,0.6,0.03506,2.556,0.3536,0.3587,0.2902,1.25,0.25,0,0.3177,0.2207,0.1081,8.75,9.25
'X4',0.4,0.4,1,1,2,2,3,3,3,3,69,70,1,0,9,1,3,2,1.25,3,2,0.5,0.5,0.25,0.25,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0.3333,3,3,2,40,48,1.2,0.3333,0.3333,1,0.6667,4,4,4,0.5,0.0412,1.667,0,0.4,0.3354,1,0.25,0,0.437,0.375,0.3333,2.5,3
'X4',0.5556,0.5556,0.4,0.4,4,4,4,4,4,9,71,68,1,0,11,3,2,0,1.75,3,2,0.5,0.5,0.5,0.5,0,0.25,0,0.25,0,0,0,0,0,0,0,0.1111,0.75,4,5,1.2,120,40,3,0.3846,0.2308,1.667,0.6154,3,5,3,1,0.04032,1.5,2.652,0.6528,0.4952,1.5,0.125,0,0.687,0.5175,0.1455,6.375,6.875
'X4',0.4,0.4,1,1,2,2,3,3,3,4,74,75,0,1,2,1,3,2,2,3,2,0.5,0.5,0.5,0.25,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0.6667,1.5,2,2,80,120,1.5,0.375,0.25,1.5,0.625,5,5,5,0.4,0.03903,2.5,0,0.35,0.1369,0.5,0.25,0,0.3745,0.1443,0.3636,2.25,2.75
'X4',0.5,0.5,0.5,0.5,3,2,3,3,3,5,74,73,0.25,0.75,2,2,1,2,2.333,2,1,0.6667,0.5,0.3333,0,0,0.6667,0.3333,0,0,0,0,0,0,0,0,0,0.3333,3,2,2,120,60,2,0.5,0.3333,1.5,0.8333,3,3,3,1,0.04891,1.333,0,0.5,0,0.5,0.5,0,0.4995,0,0.3333,2.5,3
'X4',0.2778,0.2778,1,1,3,2,3,6,6,9,71,72,0.4444,0.5556,2,2,1,2,1.706,2,2,0.4118,0.8571,0.5294,0.3529,0.05882,0.4706,0.1176,0,0,0.05882,0,0,0,0,1,0.05556,0.6364,2.2,4.4,2.75,60,40,1.5,0.3,0.275,1.091,0.575,3,5,3,0.6667,0.03923,1.636,0.2887,0.5694,0.2066,1,0.25,0,0.5583,0.2078,0.08889,10.75,11.25
'X4',0.4,0.4,0.5,0.5,4,4,4,4,4,7,76,76,0.2,0.8,4,2,2,4,2.75,3,3,0.5,0.5,0.5,0,0.25,0.5,0.5,0,0,0,0,0,0,0,0,0,0.25,4,7,2,60,40,1.5,0.6,0.2,3,0.8,3,3,3,0.6667,0.05207,1,0.8839,0.8,0.2739,1,0.5,0,0.8745,0.25,0.2,4.5,5
'X4',0.375,0.375,0.6667,0.6667,2,9,4,4,4,5,69,70,0.875,0.125,9,2,3,2,1.143,3,2,0.4286,0.6667,0.2857,0.2857,0.2857,0.7143,0,0,0,0,0,0,0,0,0,0,0.6,5,3,3,120,40,3,0.2857,0.2143,1.333,0.5,5,5,5,0.6,0.03606,2,0,0.4062,0.2652,1,0.25,0,0.3924,0.2835,0.2353,3.75,4.25
'X4',0.3333,0.3333,1,1,4,4,4,4,4,9,67,67,1,0,7,3,2,5,3.2,4,5,0.4,0.5,0.4,0.2,0,0.2,0.2,0.4,0,0,0,0,0,0,0,0,0.5,2,7,1.5,48,60,1.25,0.2222,0.2222,1,0.4444,5,5,5,0.2,0.03568,2,0,0.4583,0.4005,1.25,0.25,0,0.4995,0.433,0.2667,3.25,3.75
'X4',0.3333,0.3333,1,1,4,4,3,3,3,5,62,65,1,0,2,2,1,4,4.5,2,1,0.5,1,0.5,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0.5,2,4,0,40,60,1.5,0.3333,0.3333,1,0.6667,3,3,3,0.6667,0.04522,1,0,0.6667,0.2887,1,0.5,0,0.7495,0.3536,0.3333,2.5,3
'X4',0.5,0.5,1,1,2,2,2,2,2,2,74,75,0,1,2,1,2,2,1.333,2,2,0.6667,0.5,0.3333,0.3333,0,0.6667,0,0,0,0,0,0,0,0,0,0,0.5,2,2,2,120,60,2,0.5,0.3333,1.5,0.8333,3,3,3,1,0.04891,1,0,0.75,0.5,1.5,0.5,0,0.4995,0,0.25,3.5,4
'X4',0.6667,0.6667,0.5,0.5,3,9,2,2,2,3,71,72,0.6667,0.3333,11,1,2,0,1.5,2,3,0.5,1,1,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,1,48,80,1.667,0.3333,0.3333,1,0.6667,3,3,3,0.3333,0.04522,1.5,0,0.5,0.25,0.75,0.25,0,0.6245,0.1768,0.4,2,2.5
'X4',0.6,0.6,0.6667,0.6667,3,9,2,2,2,3,74,72,0.4,0.6,2,1,2,0,1.5,2,3,0.5,1,1,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,2,3,2,120,80,1.5,0.5,0.3333,1.5,0.8333,3,3,3,0.6667,0.04891,2.5,0,0.25,0,0.25,0.25,0,0.2495,0,0.4444,1.75,2.25
