@relation group355
@attribute class {'X1','X2','X3','X4','X5','X6','X7'}
@attribute Prevalence_of_Most_Common_Pitch numeric
@attribute Prevalence_of_Most_Common_Pitch_Class numeric
@attribute Relative_Prevalence_of_Top_Pitches numeric
@attribute Relative_Prevalence_of_Top_Pitch_Classes numeric
@attribute Interval_Between_Most_Prevalent_Pitches numeric
@attribute Interval_Between_Most_Prevalent_Pitch_Classes numeric
@attribute Number_of_Common_Pitches numeric
@attribute Pitch_Variety numeric
@attribute Pitch_Class_Variety numeric
@attribute Range numeric
@attribute Most_Common_Pitch numeric
@attribute Mean_Pitch numeric
@attribute Importance_of_Middle_Register numeric
@attribute Importance_of_High_Register numeric
@attribute Most_Common_Pitch_Class numeric
@attribute Dominant_Spread numeric
@attribute Strong_Tonal_Centres numeric
@attribute Most_Common_Melodic_Interval numeric
@attribute Mean_Melodic_Interval numeric
@attribute Number_of_Common_Melodic_Intervals numeric
@attribute Distance_Between_Most_Prevalent_Melodic_Intervals numeric
@attribute Prevalence_of_Most_Common_Melodic_Interval numeric
@attribute Relative_Prevalence_of_Most_Common_Melodic_Intervals numeric
@attribute Amount_of_Arpeggiation numeric
@attribute Repeated_Notes numeric
@attribute Chromatic_Motion numeric
@attribute Stepwise_Motion numeric
@attribute Melodic_Thirds numeric
@attribute Melodic_Perfect_Fourths numeric
@attribute Melodic_Tritones numeric
@attribute Melodic_Perfect_Fifths numeric
@attribute Melodic_Sixths numeric
@attribute Melodic_Sevenths numeric
@attribute Melodic_Octaves numeric
@attribute Melodic_Large_Intervals numeric
@attribute Minor_Major_Melodic_Third_Ratio numeric
@attribute Melodic_Embellishments numeric
@attribute Direction_of_Melodic_Motion numeric
@attribute Average_Length_of_Melodic_Arcs numeric
@attribute Average_Interval_Spanned_by_Melodic_Arcs numeric
@attribute Melodic_Pitch_Variety numeric
@attribute Strongest_Rhythmic_Pulse numeric
@attribute Second_Strongest_Rhythmic_Pulse numeric
@attribute Harmonicity_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Strength_of_Strongest_Rhythmic_Pulse numeric
@attribute Strength_of_Second_Strongest_Rhythmic_Pulse numeric
@attribute Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Combined_Strength_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Number_of_Strong_Rhythmic_Pulses numeric
@attribute Number_of_Moderate_Rhythmic_Pulses numeric
@attribute Number_of_Relatively_Strong_Rhythmic_Pulses numeric
@attribute Polyrhythms numeric
@attribute Rhythmic_Variability numeric
@attribute Note_Density numeric
@attribute Note_Density_Variability numeric
@attribute Average_Note_Duration numeric
@attribute Variability_of_Note_Durations numeric
@attribute Maximum_Note_Duration numeric
@attribute Minimum_Note_Duration numeric
@attribute Amount_of_Staccato numeric
@attribute Average_Time_Between_Attacks numeric
@attribute Variability_of_Time_Between_Attacks numeric
@attribute Complete_Rests numeric
@attribute Longest_Complete_Rest numeric
@attribute Duration numeric
@data
'X2',0.1932,0.2273,0.8824,0.75,3,7,5,14,8,24,74,70,0.6932,0.3068,2,7,2,2,2.149,4,2,0.3678,0.5625,0.4483,0.2069,0.1379,0.5057,0.1954,0.04598,0,0.03448,0,0,0.01149,0,1.429,0,0.4203,2.029,5.441,4.559,120,40,3,0.1879,0.1818,1.033,0.3697,5,10,5,0.6,0.0294,2.933,1.599,0.3295,0.2007,1,0.125,0,0.3214,0.1884,0.03333,29.5,30
'X2',0.2333,0.2333,0.8571,0.8571,4,4,6,7,7,10,67,67,1,0,7,6,2,2,2.379,4,1,0.5172,0.2667,0.2069,0.1034,0.1379,0.6552,0.1034,0.1034,0,0,0.03448,0,0,0,0.5,0,0.4231,3.25,8,5.478,80,60,1.333,0.22,0.21,1.048,0.43,5,5,5,0.4,0.03489,3,2.291,0.325,0.1628,0.75,0.25,0,0.3271,0.1651,0.09302,10.25,10.75
'X2',0.2148,0.2148,0.8276,0.8276,2,2,3,14,11,16,69,68,0.9111,0.08889,9,3,3,2,1.955,3,2,0.4478,0.4833,0.3134,0.2164,0.1567,0.6045,0.06716,0.08209,0,0.01493,0,0.01493,0,0,0.8,0.01481,0.4381,2.1,5.16,4.72,40,80,2,0.2078,0.2039,1.019,0.4118,5,9,5,0.6,0.03215,2.935,0.5426,0.3389,0.1882,1.25,0.125,0,0.3391,0.1887,0.02139,46.25,46.75
'X2',0.2857,0.2857,0.75,0.75,3,9,4,7,7,11,74,72,0.5,0.5,2,2,2,2,2.462,2,2,0.4615,0.3333,0.3846,0.1538,0.07692,0.5385,0.1538,0.07692,0,0.07692,0,0,0,0,1,0,0.4545,2.75,5.25,4.286,120,60,2,0.2609,0.2174,1.2,0.4783,5,5,5,0.6,0.03534,2.8,2.298,0.3393,0.1243,0.5,0.25,0,0.3457,0.1266,0.1739,5.25,5.75
'X2',0.6,0.6,0.3333,0.3333,3,2,3,3,3,5,74,73,0.2,0.8,2,2,1,2,1.75,3,2,0.5,0.5,0.5,0.25,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0.3333,3,2,1.5,120,40,3,0.4286,0.2857,1.5,0.7143,3,3,3,1,0.04615,1.25,0,0.6,0.2236,1,0.5,0,0.6245,0.25,0.25,3.5,4
'X2',0.3198,0.3198,0.7619,0.7619,2,2,4,9,7,14,71,69,0.8934,0.1066,11,3,3,2,2.026,3,2,0.4031,0.5696,0.4031,0.2296,0.1122,0.5153,0.1429,0.08163,0,0.03061,0,0,0,0,1.545,0.08629,0.4768,2.254,5.851,4.115,120,40,3,0.1742,0.1728,1.008,0.347,5,17,5,0.6,0.02741,2.592,1.217,0.3807,0.2801,1.5,0.0625,0.05584,0.3796,0.2807,0.01316,75.5,76
'X2',0.2667,0.2667,0.6667,0.6667,2,2,4,8,7,12,74,73,0.4444,0.5556,2,3,3,2,2.182,3,1,0.4318,0.5263,0.3182,0.1364,0.2273,0.6591,0.1136,0.02273,0,0.04545,0,0,0.02273,0,1.5,0.02222,0.4474,2.923,6.692,5.829,60,120,2,0.223,0.2027,1.1,0.4257,5,5,5,0.4,0.03488,2.812,0.826,0.35,0.1634,0.75,0.25,0,0.3518,0.1646,0.0597,16.25,16.75
'X3',0.2832,0.2864,0.6229,0.6158,3,9,5,12,8,19,74,72,0.5049,0.4951,2,5,2,2,2.251,4,2,0.4473,0.3949,0.3339,0.1767,0.1216,0.5689,0.107,0.094,0.003241,0.04862,0,0,0.001621,0,0.65,0.03236,0.4803,2.153,5.864,5.268,120,60,2,0.1729,0.1658,1.043,0.3387,5,10,5,0.6,0.02799,3.219,1.138,0.3099,0.1805,1.5,0.0625,0.003236,0.3087,0.1798,0.005195,192,192.5
'X3',0.5,0.5,0.3333,0.3333,4,11,4,4,4,5,71,70,1,0,11,2,2,1,1.2,3,1,0.4,1,0.2,0.2,0.4,0.8,0,0,0,0,0,0,0,0,0,0,0.25,4,1,1.5,120,80,1.5,0.3333,0.2222,1.5,0.5556,6,6,6,0.3333,0.03568,3,0,0.2083,0.06455,0.25,0.125,0,0.1995,0.06847,0.4444,1.75,2.25
'X3',0.3429,0.3429,0.5,0.5,2,9,5,7,7,10,71,70,0.8,0.2,11,4,1,2,2.118,5,1,0.2647,0.7778,0.4412,0.1765,0.2059,0.4706,0.2647,0.08824,0,0,0,0,0,0,0.8,0.05714,0.4286,2.154,5.308,4.222,120,40,3,0.2716,0.2346,1.158,0.5062,3,10,4,0.75,0.0347,1.75,1.282,0.55,0.3226,1.5,0.125,0,0.5436,0.3255,0.04938,19.75,20.25
'X3',0.3333,0.3333,0.8,0.8,2,2,4,6,6,10,69,68,0.9333,0.06667,9,2,3,2,2.214,4,1,0.2857,1,0.5,0.2143,0.07143,0.3571,0.2857,0.1429,0,0,0,0,0,0,0,0,0.5455,1.833,4.833,2.778,120,60,2,0.3611,0.3333,1.083,0.6944,3,3,3,1,0.04532,1.667,0,0.5333,0.1291,1,0.5,0,0.5352,0.1336,0.1111,8.5,9
'X3',0.2778,0.2778,0.8,0.8,1,11,5,5,5,7,72,72,0.6667,0.3333,0,4,2,2,1.412,3,2,0.4706,0.5,0.2941,0.2353,0.2353,0.7059,0.05882,0,0,0,0,0,0,0,0,0,0.5385,4.333,6.333,4.462,60,80,1.333,0.2063,0.2063,1,0.4127,5,5,5,0.4,0.03483,3,0.1768,0.2917,0.09587,0.5,0.25,0,0.2936,0.09824,0.16,5.75,6.25
'X3',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5
'X3',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5
'X3',0.2722,0.2848,0.6977,0.6667,3,9,5,10,7,17,74,71,0.6013,0.3987,2,4,2,2,2.204,5,2,0.4586,0.3056,0.3121,0.1401,0.1274,0.586,0.1465,0.1019,0,0.02548,0,0,0,0,3.6,0.006329,0.4519,2.015,5.045,4.657,80,120,1.5,0.2014,0.1997,1.008,0.401,5,10,5,0.4,0.0324,3.16,1.311,0.3149,0.2059,1.25,0.0625,0.006329,0.3148,0.2065,0.0197,50.25,50.75
'X3',0.2667,0.2667,1,1,3,3,4,7,7,10,66,68,0.8667,0.1333,6,2,3,2,2.357,4,1,0.4286,0.5,0.2857,0.07143,0.1429,0.5714,0.2143,0.1429,0,0,0,0,0,0,0,0,0.4615,2.6,6.2,3.5,120,60,2,0.3333,0.3056,1.091,0.6389,3,5,3,1,0.04178,1.875,0.05893,0.5,0.1637,1,0.25,0,0.4995,0.1698,0.1176,8,8.5
'X3',0.3333,0.3333,0.6,0.6,2,2,4,7,7,10,74,74,0.2667,0.7333,2,3,2,2,2,4,2,0.5714,0.25,0.1429,0.1429,0.1429,0.7143,0,0.1429,0,0,0,0,0,0,0,0.06667,0.5833,3,4.75,4.625,120,60,2,0.3243,0.2973,1.091,0.6216,3,7,3,1,0.04057,1.875,0.05893,0.5,0.1703,1,0.125,0,0.4995,0.1768,0.1176,8,8.5
'X3',0.2794,0.2794,0.9421,0.9421,2,2,3,12,9,16,71,69,0.9145,0.08545,11,3,3,2,2.062,4,2,0.419,0.547,0.3681,0.2292,0.1019,0.5208,0.1204,0.1019,0,0.01852,0.009259,0,0,0,2.059,0.06928,0.4655,2.297,6.097,4.176,40,120,3,0.1948,0.192,1.015,0.3868,5,10,5,0.6,0.02891,2.366,1.109,0.4215,0.3056,1.5,0.0625,0.03002,0.4197,0.3047,0.00545,183,183.5
'X3',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5
'X3',0.2487,0.2487,0.6383,0.8511,5,5,5,9,7,14,74,74,0.3651,0.6349,2,3,1,2,2.059,3,1,0.3723,0.5857,0.3351,0.1915,0.2181,0.5904,0.08511,0.07447,0,0.04787,0,0,0.01064,0,15,0,0.4671,2.533,6.25,5.399,120,60,2,0.2311,0.228,1.014,0.4592,5,5,5,0.6,0.03462,2.662,0.5547,0.3717,0.1696,1,0.1665,0,0.3705,0.1698,0.01404,51.08,71.25
'X3',0.4,0.4,0.5,0.5,4,4,6,6,6,9,62,64,1,0,2,5,2,2,3.556,5,1,0.3333,0.6667,0.3333,0,0,0.3333,0.3333,0.2222,0.1111,0,0,0,0,0,2,0,0.4444,1.8,5,2.75,80,40,2,0.3333,0.2222,1.5,0.5556,5,5,5,0.4,0.03726,2,1.768,0.45,0.3073,1.25,0.25,0,0.444,0.3254,0.1818,5,5.5
'X3',0.1667,0.2083,0.75,0.8,6,4,5,9,7,14,72,69,0.7917,0.2083,4,5,3,2,2.261,3,1,0.4783,0.4545,0.2174,0.1304,0.2174,0.6957,0.08696,0,0,0,0.08696,0,0,0,1,0,0.45,5,12.25,6.933,60,120,2,0.2571,0.2143,1.2,0.4714,5,5,5,0.4,0.03535,2.4,1.809,0.375,0.1806,1,0.25,0,0.3691,0.1826,0.1,9.5,10
'X3',0.2174,0.2174,1,1,2,2,4,7,6,12,62,65,1,0,2,2,3,2,2.091,5,1,0.5,0.3636,0.3182,0.1364,0.09091,0.5909,0.1818,0.09091,0,0,0,0,0,0,0,0,0.4737,2.714,6.286,4.375,120,80,1.5,0.2464,0.2319,1.062,0.4783,5,5,5,0.6,0.0353,2.875,0.1179,0.3152,0.2161,1.25,0.25,0,0.3177,0.2207,0.1212,7.75,8.25
'X3',0.2286,0.2632,0.9868,0.8571,3,9,5,10,7,17,74,71,0.6707,0.3293,2,4,2,2,2.053,3,2,0.4503,0.4749,0.3569,0.2139,0.1024,0.5527,0.1145,0.08434,0.003012,0.02861,0.003012,0,0,0,1.923,0.003008,0.4444,2.636,6.848,5.101,40,80,2,0.2282,0.2154,1.06,0.4436,5,5,5,0.6,0.03437,2.818,0.5953,0.3539,0.2216,1.25,0.0625,0.003008,0.3521,0.219,0.004231,235.9,236.4
'X3',0.4,0.4,0.5,0.5,5,2,4,4,4,5,74,72,0.6,0.4,2,2,3,0,2,4,1,0.25,1,0.25,0.25,0.25,0.5,0,0.25,0,0,0,0,0,0,0,0,0.3333,3,5,1,120,80,1.5,0.5,0.3333,1.5,0.8333,3,3,3,0.6667,0.04891,2.5,0,0.25,0,0.25,0.25,0,0.2495,0,0.4444,1.75,2.25
'X3',0.2593,0.2593,0.5714,1,2,7,6,9,7,14,69,69,0.8148,0.1852,2,4,1,2,2,3,2,0.3462,0.8889,0.5385,0.3077,0.07692,0.4231,0.1538,0.03846,0,0.07692,0,0,0,0,3,0,0.5,3,8.333,4.111,60,80,1.333,0.2211,0.1895,1.167,0.4105,5,10,5,0.4,0.0322,3,0.7071,0.3056,0.1218,0.5,0.125,0,0.3072,0.1236,0.1081,8.75,9.25
'X3',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5
'X3',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5
'X3',0.25,0.25,0.6667,0.6667,2,2,6,7,7,10,69,69,0.7917,0.2083,9,5,3,2,2,4,1,0.5217,0.3333,0.1739,0.1304,0.1739,0.6957,0.04348,0.1304,0,0,0,0,0,0,0,0.04167,0.55,3.333,7.333,5.294,40,120,3,0.2361,0.2222,1.062,0.4583,5,9,5,0.6,0.0337,2.667,0.1768,0.3646,0.184,1,0.125,0,0.3691,0.1865,0.1026,9.25,9.75
'X3',0.2727,0.2727,1,1,2,2,6,6,5,12,67,68,0.9091,0.09091,7,4,3,2,3,4,3,0.5,0.6,0.1,0,0.1,0.6,0.1,0.3,0,0,0,0,0,0,0,0,0.5,2,5.6,4,120,80,1.5,0.3333,0.2381,1.4,0.5714,5,5,5,0.6,0.03732,2.75,0,0.3409,0.3015,1.25,0.25,0,0.3495,0.3162,0.2105,4.25,4.75
'X3',0.2,0.32,0.8,0.5,5,5,4,10,7,15,79,74,0.36,0.64,7,4,2,0,2,2,2,0.4167,0.8,0.5417,0.4167,0.08333,0.4167,0.04167,0,0,0.04167,0.04167,0,0.04167,0,0,0,0.2857,2.333,7.167,2.5,120,60,2,0.2639,0.2222,1.187,0.4861,5,5,5,0.6,0.03558,2.5,2.021,0.37,0.1926,1,0.25,0,0.3745,0.195,0.09756,9.75,10.25
'X3',0.2917,0.2917,0.8571,0.8571,4,4,4,4,4,5,69,67,1,0,9,2,2,0,1.043,3,2,0.5217,0.5,0.5652,0.5217,0.1304,0.3913,0.04348,0.04348,0,0,0,0,0,0,0,0.04167,0.4545,2.2,3.8,3.05,120,60,2,0.1717,0.1616,1.062,0.3333,5,10,5,0.6,0.0278,3.429,0.7071,0.2604,0.09694,0.5,0.125,0,0.2604,0.09909,0.1379,6.75,7.25
'X3',0.2821,0.2863,0.6061,0.597,3,9,5,12,8,19,74,72,0.5043,0.4957,2,5,2,2,2.255,3,2,0.4497,0.3952,0.3405,0.1777,0.1178,0.5675,0.1092,0.08779,0.004283,0.05139,0,0,0.002141,0,0.8214,0.02991,0.4896,2.259,6.165,5.328,120,60,2,0.1748,0.1697,1.03,0.3445,5,10,5,0.6,0.0282,3.12,1.424,0.32,0.1946,1.5,0.125,0,0.3196,0.1947,0.006633,150.2,150.8
'X3',0.4211,0.4211,0.375,0.375,2,2,4,7,6,12,74,74,0.1579,0.8421,2,3,3,2,1.889,4,2,0.2778,0.8,0.5,0.2222,0.2222,0.5,0.2222,0,0,0.05556,0,0,0,0,3,0.05263,0.5,2.333,5.167,2.833,40,120,3,0.2041,0.2041,1,0.4082,5,10,5,0.6,0.03154,2.375,0.5893,0.3947,0.3241,1.25,0.0625,0.05263,0.3606,0.2975,0.1176,8,8.5
'X3',0.225,0.225,1,1,2,2,5,8,7,14,69,70,0.8,0.2,9,4,2,2,2.231,3,1,0.5128,0.4,0.1538,0.07692,0.2051,0.7179,0.05128,0.1282,0,0.02564,0,0,0,0,1,0.025,0.4444,2,4.556,4.4,80,120,1.5,0.224,0.216,1.037,0.44,5,5,5,0.4,0.03342,2.857,0,0.3438,0.2435,1.25,0.0625,0.025,0.3457,0.2462,0.0678,14.25,14.75
'X3',0.5714,0.5714,0.5,0.5,2,2,3,3,3,3,76,77,0,1,4,1,3,2,1.167,3,2,0.5,0.6667,0.3333,0.3333,0.1667,0.6667,0,0,0,0,0,0,0,0,0,0,0.25,2,2.5,2,120,60,2,0.25,0.1875,1.333,0.4375,4,9,4,0.75,0.02981,2.333,0,0.3214,0.1417,0.5,0.125,0,0.3328,0.1514,0.3077,2.75,3.25
'X3',0.375,0.375,0.3333,0.3333,3,8,6,6,6,8,69,69,0.75,0.25,9,3,1,2,2.857,5,2,0.4286,0.3333,0.1429,0.1429,0.1429,0.5714,0,0.1429,0,0,0.1429,0,0,0,0,0,0.5,2,5.333,2.5,120,60,2,0.2632,0.2105,1.25,0.4737,5,5,5,0.6,0.03549,2.667,0,0.3125,0.1157,0.5,0.25,0,0.2852,0.09449,0.2857,3,3.5
'X3',0.2302,0.2662,0.9812,0.8486,3,9,5,10,7,17,74,71,0.6719,0.3281,2,4,2,2,2.049,3,2,0.4481,0.4855,0.3602,0.2176,0.1009,0.549,0.1138,0.08501,0.002882,0.02882,0.002882,0,0,0,1.821,0.002878,0.4457,2.636,6.869,5.064,40,80,2,0.2295,0.2155,1.065,0.4451,5,5,5,0.6,0.0344,2.814,0.4134,0.3552,0.222,1.25,0.0625,0.002878,0.3534,0.2196,0.004034,247.4,247.9
'X3',0.2917,0.2917,0.619,0.6667,2,7,5,9,7,14,74,76,0.05556,0.9444,2,4,2,2,1.563,3,2,0.4085,0.8621,0.4225,0.3521,0.09859,0.507,0.07042,0.05634,0,0,0.01408,0,0,0,1.5,0,0.5,2.421,5.632,4.475,80,40,2,0.2622,0.2533,1.035,0.5156,5,5,5,0.4,0.03531,2.483,0.5792,0.3958,0.22,1.25,0.125,0,0.3939,0.2212,0.0339,29,29.5
'X3',0.2698,0.2698,0.8824,0.8824,2,2,4,9,7,14,76,72,0.4127,0.5873,4,5,2,2,2,3,2,0.3548,0.9091,0.5968,0.3226,0.03226,0.3871,0.2258,0.01613,0,0.04839,0,0,0,0,0.4,0,0.4524,1.909,5.318,3.13,120,40,3,0.25,0.2384,1.049,0.4884,4,9,5,0.6,0.03473,2.032,0.2249,0.4802,0.241,1,0.125,0,0.4834,0.2411,0.032,30.75,31.25
'X3',0.4444,0.4444,0.75,0.75,2,2,4,4,4,5,62,63,1,0,2,2,3,2,1.75,4,2,0.5,0.5,0.25,0.25,0.125,0.625,0,0.125,0,0,0,0,0,0,0,0,0.3333,2,4,2.4,120,80,1.5,0.28,0.24,1.167,0.52,5,5,5,0.6,0.03621,3,0,0.25,0,0.25,0.25,0,0.2495,0,0.3077,2.75,3.25
'X3',0.2228,0.2255,0.8293,0.8193,2,2,4,15,11,19,74,72,0.481,0.519,2,2,2,2,2.294,3,2,0.3951,0.5862,0.4305,0.2316,0.0654,0.4605,0.1635,0.08992,0,0.03542,0.01907,0,0,0,0.6667,0.008152,0.4574,1.972,5.853,4.116,120,60,2,0.207,0.2029,1.02,0.4099,5,10,5,0.6,0.03087,2.272,1.124,0.4392,0.3185,2,0.125,0,0.4372,0.3175,0.006149,162.1,162.6
'X3',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5
'X3',0.2857,0.2857,1,1,5,7,5,5,5,7,69,72,0.5714,0.4286,2,4,1,2,1.5,3,2,0.6667,0.25,0.1667,0.1667,0.1667,0.8333,0,0,0,0,0,0,0,0,0,0,0.8,5,7,1.5,120,80,1.5,0.2667,0.2,1.333,0.4667,3,9,3,0.6667,0.03055,3.5,0,0.25,0.125,0.5,0.125,0,0.2495,0.1369,0.3636,2.25,2.75
'X3',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5
'X3',0.3725,0.3725,0.4737,0.4737,2,2,5,7,6,12,71,69,0.902,0.09804,11,4,2,0,1.44,3,2,0.48,0.4583,0.6,0.48,0.1,0.32,0.12,0.06,0,0,0.02,0,0,0,1,0.01961,0.4615,2.6,6.8,3.071,120,60,2,0.2258,0.1989,1.135,0.4247,5,7,5,0.6,0.03364,3,0.2394,0.3162,0.1283,0.75,0.125,0,0.3195,0.1267,0.05839,16.62,17.12
'X3',0.25,0.25,1,1,2,2,4,8,7,12,72,73,0.45,0.55,0,3,3,2,2.211,5,2,0.4211,0.625,0.3684,0.2632,0.1053,0.5263,0,0.1053,0,0.1053,0,0,0,0,0,0,0.4286,2.333,6.5,3.167,120,40,3,0.2131,0.1639,1.3,0.377,5,9,5,0.6,0.03072,2.857,0,0.3125,0.2382,1,0.125,0,0.3153,0.2443,0.1379,6.75,7.25
'X3',0.1905,0.1905,0.8333,0.9167,7,5,6,8,7,12,74,72,0.5556,0.4444,2,6,1,2,2.016,4,2,0.4194,0.5385,0.4194,0.2258,0.129,0.5484,0.1452,0.03226,0,0.04839,0,0,0,0,0.2857,0,0.4375,2.182,5.591,4.471,120,40,3,0.1957,0.187,1.047,0.3826,5,10,5,0.6,0.02964,3,0.6275,0.3313,0.1682,1,0.125,0,0.3302,0.1695,0.04571,21.37,21.88
'X3',0.3482,0.3482,0.5771,0.5771,2,2,4,12,9,16,74,74,0.2561,0.7439,2,2,2,2,1.882,3,2,0.3257,0.9481,0.5376,0.3088,0.08449,0.4101,0.2012,0.04916,0,0.02458,0.003072,0,0.003072,0,2.359,0,0.4333,2.027,5.482,4.28,80,40,2,0.2289,0.209,1.096,0.4379,5,5,5,0.4,0.03413,2.728,0.61,0.365,0.2066,1.5,0.125,0,0.364,0.2062,0.004184,238.5,239
'X3',0.3571,0.3571,0.4,0.4,3,3,5,6,6,8,67,67,1,0,7,4,1,2,2,3,1,0.3846,0.8,0.2308,0.1538,0.3077,0.6923,0,0.07692,0,0.07692,0,0,0,0,0,0,0.4545,2.75,5.75,3.75,80,40,2,0.2308,0.2051,1.125,0.4359,5,5,5,0.4,0.03497,2.333,0.8839,0.375,0.1899,0.75,0.25,0,0.3457,0.1626,0.16,5.75,6.25
'X3',0.2381,0.2381,1,1,3,3,4,7,6,12,64,65,1,0,4,3,3,2,2.45,4,1,0.5,0.4,0.25,0,0.15,0.65,0.25,0.1,0,0,0,0,0,0,4,0,0.45,2.857,6.429,4.714,80,40,2,0.2632,0.2281,1.154,0.4912,5,5,5,0.4,0.03555,2.625,0.6482,0.369,0.2321,1.25,0.25,0,0.3745,0.2365,0.1143,8.25,8.75
'X3',0.4444,0.4444,0.25,0.25,3,9,6,6,6,8,69,69,0.8889,0.1111,9,4,1,2,1.375,4,2,0.375,0.6667,0.375,0.25,0.25,0.625,0.125,0,0,0,0,0,0,0,0,0,0.1667,6,8,1.667,120,40,3,0.2632,0.2105,1.25,0.4737,5,5,5,0.6,0.03549,3,0,0.3056,0.1667,0.75,0.25,0,0.312,0.1768,0.2667,3.25,3.75
'X3',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5
'X3',0.3134,0.3134,0.5714,0.6667,3,9,5,8,6,17,71,71,0.6716,0.3284,11,5,2,2,2.242,4,2,0.3333,0.8182,0.4545,0.2727,0.06061,0.3939,0.1515,0.1515,0,0.0303,0,0,0,0,0.6667,0,0.4167,2.526,7.316,4.655,40,120,3,0.3154,0.3154,1,0.6308,3,5,3,0.6667,0.04093,1.396,0.3291,0.7052,0.5293,2.5,0.25,0,0.7116,0.5303,0.02073,47.75,48.25
'X3',0.2546,0.2546,0.7515,0.7515,3,9,6,8,7,12,74,71,0.5941,0.4059,2,6,2,2,1.563,3,2,0.3818,0.9393,0.5039,0.3586,0.1005,0.4822,0.1066,0.01391,0,0.03864,0,0,0,0,1.76,0.05247,0.559,1.853,4.464,3.664,120,60,2,0.2055,0.1987,1.034,0.4042,5,10,5,0.6,0.03133,2.781,0.3677,0.3584,0.2206,1.5,0.125,0,0.3577,0.2207,0.004287,232.7,233.2
'X3',0.2656,0.2656,0.5882,0.5882,3,9,6,8,7,12,74,72,0.5156,0.4844,2,6,3,2,1.756,3,2,0.4173,0.6226,0.4252,0.2598,0.126,0.5433,0.1496,0.0315,0,0.01575,0,0,0,0,0.9,0.03906,0.4468,2.541,5.919,4.211,60,120,2,0.2281,0.2135,1.068,0.4415,5,9,5,0.4,0.03247,2,0.6782,0.4941,0.357,2,0.125,0,0.4956,0.3577,0.01556,63.75,64.25
'X3',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5
'X3',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5
'X3',0.2556,0.2556,0.9565,0.9565,2,2,4,9,7,14,71,69,0.8667,0.1333,11,3,2,2,2.213,4,2,0.4382,0.3333,0.3483,0.1461,0.1348,0.573,0.1685,0.07865,0,0.03371,0,0,0,0,1.5,0.04444,0.4737,2.621,6.552,4.533,120,60,2,0.1934,0.1869,1.035,0.3803,5,10,5,0.6,0.0297,2.432,1.126,0.4,0.2648,1.5,0.0625,0.02222,0.3928,0.2584,0.02703,36.5,37
